judge,question,reference,answer,score
gpt-4.1-mini,What are the four basic factors in learning?,,"The four basic factors in learning are motivation, attention, retention, and practice. Motivation drives the desire to learn, while attention ensures focus on the material. Retention involves storing information in memory, and practice helps reinforce and solidify the learned skills or knowledge.",1.0
gpt-4.1-mini,"This question refers to the following information.
""Some men look at constitutions with sanctimonious reverence, and deem them like the ark of the covenant, too sacred to be touched. They ascribe to the men of the preceding age a wisdom more than human, and suppose what they did to be beyond amendment….But I know also, that laws and institutions must go hand in hand with the progress of the human mind. As that becomes more developed, more enlightened, as new discoveries are made, new truths disclosed, and manners and opinions change with the change of circumstances, institutions must advance also, and keep pace with the times.""
Thomas Jefferson, 1816
Which of following Amendments to the Constitution is most directly an example of the sentiments expressed above?",,"The 19th Amendment, which granted women the right to vote, is a direct example of the sentiments expressed by Thomas Jefferson. It reflects the idea that laws and institutions must evolve with societal progress and changing views on equality and rights. This amendment shows how the Constitution was amended to keep pace with the advancement of human understanding and social change.",1.0
gpt-4.1-mini,During the time an aircraft produces a sonic boom the aircraft is,,"During the time an aircraft produces a sonic boom, the aircraft is traveling at or above the speed of sound, breaking the sound barrier. This causes shock waves to form and propagate to the ground as a loud boom. The sonic boom occurs continuously as long as the aircraft remains supersonic.",1.0
gpt-4.1-mini,"A lumber mill contracted to deliver one thousand8-foot sheets of plywood to a home improvement store on the first of each month for 10 consecutive months starting June 1. The June, July, and August shipments were delivered on time and duly paid for. Then, on August 16, the lumber mill informed the store that the mill would not be able to meet the September 1 delivery date, because its lumber reserve had been destroyed by a forest fire. The mill then asked the store to excuse the mill from further performance. The store refused and demanded that the remaining shipments be delivered on time. When the September shipment failed to arrive, the store immediately brought suit for breach of contract. How would the court hold?",,"The court would likely hold that the lumber mill breached the contract by failing to deliver the September shipment on time. The destruction of the lumber reserve by fire is a hardship but does not automatically excuse performance unless the contract includes a force majeure clause covering such events. Since the mill did not deliver and the store demanded performance, the mill's nonperformance constitutes a breach. The store is entitled to damages or specific performance for the remaining shipments.",1.0
gpt-4.1-mini,Who was the first American president to visit communist China?,,"The first American president to visit communist China was Richard Nixon. He made the historic trip in February 1972, marking a significant thaw in U.S.-China relations. This visit helped open diplomatic and economic ties between the two countries.",1.0
gpt-4.1-mini,"The mother of a 31-year-old client that you have been seeing for six months calls to check on her son's progress. She says that she is very concerned about her son and wants to know if there is anything she can do to help him. As an ethical psychologist, you:",,"As an ethical psychologist, I would not disclose any information about the client’s progress without the client’s explicit consent, respecting confidentiality. I would explain to the mother that I cannot share details due to privacy laws and professional ethics. I would encourage the mother to support her son by maintaining open communication and suggest that she discuss her concerns directly with him. If appropriate, I might also recommend that the client consider involving family in therapy with his consent.",1.0
gpt-4.1-mini,What kind of animal is cartoon character Tennessee Tuxedo?,,"Tennessee Tuxedo is a penguin. He is a cartoon character known for his adventures and clever schemes. The character often appears wearing a tuxedo, which complements his name.",1.0
gpt-4.1-mini,In which situation would the defendant most likely be guilty of murder?,,"The defendant would most likely be guilty of murder if they intentionally caused the death of another person with malice aforethought, meaning they planned or deliberately intended to kill or cause serious harm. This includes situations where the defendant acted with premeditation or extreme recklessness showing a depraved indifference to human life. Accidental deaths or killings without intent typically do not qualify as murder.",1.0
gpt-4.1-mini,Which statement best describes the profit sharing relationship of a general partnership where the partners have agreed only on voting percentage and the voting shares are unequal?,,"In a general partnership where partners have agreed only on voting percentage and the voting shares are unequal, the profit sharing is typically assumed to be equal among the partners unless otherwise specified. Voting rights do not automatically determine profit distribution. Therefore, without a specific agreement on profit sharing, profits are shared equally regardless of voting percentages.",1.0
gpt-4.1-mini,The axis of the Earth is tilted at an angle of approximately ... relative to the orbital plane around the Sun.,,The axis of the Earth is tilted at an angle of approximately 23.5 degrees relative to the orbital plane around the Sun. This tilt is responsible for the changing seasons throughout the year. The angle remains relatively constant as the Earth orbits the Sun.,1.0
gpt-4.1-mini,Are the concepts of production possibility frontier and production function different? How?,,"Yes, the concepts of production possibility frontier (PPF) and production function are different. The PPF represents the maximum possible output combinations of two goods that an economy can produce given its resources and technology. In contrast, a production function shows the relationship between input quantities and the maximum output that can be produced from those inputs. Essentially, the PPF focuses on trade-offs and opportunity costs at the economy level, while the production function focuses on input-output relationships at the firm or production unit level.",1.0
gpt-4.1-mini,Backgammon is a how many player game?,,Backgammon is a two-player game. Each player moves their pieces according to the roll of two dice. The objective is to move all of one's pieces off the board before the opponent does.,1.0
gpt-4.1-mini,Grandparents with grandchildren in college report feeling especially loved when such grandchildren,,"Grandparents with grandchildren in college report feeling especially loved when those grandchildren stay in regular contact, share their achievements and challenges, and express appreciation for their support. They value meaningful conversations and gestures that show the grandchildren care about their relationship. This connection helps grandparents feel valued and emotionally close despite physical distance.",1.0
gpt-4.1-mini,A shopping mall wants to conduct a survey of the people who shop at the mall. Which would give them the most representative sample?,,"The mall should use a random sampling method, such as selecting every nth shopper entering the mall or randomly choosing shoppers at different times and locations within the mall. This approach ensures that the sample includes a diverse and unbiased group of shoppers, representing the overall population. Avoiding convenience sampling, like only surveying people near one store, will provide a more accurate and representative sample.",1.0
gpt-4.1-mini,An externality,,"An externality is a cost or benefit caused by a producer or consumer that is not reflected in market prices and affects third parties who did not choose to incur that cost or benefit. Externalities can be positive, such as education improving society, or negative, like pollution harming the environment. They often lead to market failure because the full social costs or benefits are not accounted for in economic transactions.",1.0
gpt-4.1-mini,"A police officer entered a private home in response to a reported disturbance. She found no disturbance but did witness the two male residents engaging in consensual sexual relations with each other. She arrested and charged them with ""deviate sexual intercourse"", a state law that prohibits two persons of the same sex from engaging in mutual sexual relations. After conviction and unsuccessful appeals in the state courts, the men appealed to the United States Supreme Court. What is the likely holding and reasoning of the Supreme Court?",,"The Supreme Court is likely to hold that the state law criminalizing consensual same-sex sexual activity is unconstitutional. In Lawrence v. Texas (2003), the Court ruled that such laws violate the Due Process Clause of the Fourteenth Amendment by infringing on adults' liberty to engage in private, consensual sexual conduct. The Court emphasized that moral disapproval alone is not a sufficient justification for criminalizing private behavior between consenting adults. Therefore, the convictions would be overturned.",1.0
gpt-4.1-mini," According to Velleman, who, if anyone, should decide whether a patient receives euthanasia?",,"According to Velleman, the decision about whether a patient receives euthanasia should primarily rest with the patient themselves. He emphasizes the importance of respecting the patient's autonomy and their capacity to make informed choices about their own life and death. Velleman argues that allowing patients to decide acknowledges their personal values and dignity.",1.0
gpt-4.1-mini,"A man and a woman were involved in a car accident that occurred when the man abruptly switched lanes in front of the woman without signaling. Unable to stop, the woman hit the man's car into a median. Immediately after the accident, as the two drivers emerged from their vehicles, a pedestrian, obviously emotional and upset from having just observed an accident, ran up to the man and shouted, ""You careless driver, you. Didn't you ever learn that you're supposed to use a turn signal when you switch lanes?"" The pedestrian is never identified and is not present at trial. The pedestrian's statement is",,"The pedestrian's statement is hearsay because it is an out-of-court statement offered to prove the man's negligence. Since the pedestrian is not identified or present at trial, the statement cannot be cross-examined and is therefore inadmissible unless it falls under an exception to the hearsay rule. In this scenario, it is unlikely to qualify for an exception, so the statement would generally be excluded.",1.0
gpt-4.1-mini,The sky is blue because,,"The sky is blue because molecules in the Earth's atmosphere scatter sunlight. Blue light is scattered more than other colors because it travels as shorter, smaller waves. This scattering causes the sky to appear predominantly blue to our eyes during the day.",1.0
gpt-4.1-mini,According to Say's law,,"According to Say's law, supply creates its own demand. This means that the production of goods and services generates an equivalent amount of demand in the economy. In other words, the act of producing output inherently provides the means and incentive for consumption, ensuring that all goods produced will eventually be sold.",1.0
gpt-4.1-mini,Describe a backward conditioning procedure. What is the usualeffect of this kind of conditioning ? Include an explanationof inhibitory conditioning.,,"Backward conditioning is a procedure in which the unconditioned stimulus (US) is presented before the conditioned stimulus (CS). Typically, this timing results in little or no excitatory conditioning because the CS does not predict the US. Instead, backward conditioning often leads to inhibitory conditioning, where the CS signals the absence or end of the US, thereby suppressing the conditioned response. Inhibitory conditioning means the CS acts as a signal that the US will not occur, reducing the likelihood of the conditioned response.",1.0
gpt-4.1-mini,"You are the vice president of public relations for a corporation that produces a well-known brand of food products. In the Albany, New York, market, one of your products has recently been found to have some contamination. While apparently not fatal, it has given a large number of consumers severe stomach cramps and other intestinal problems. The cause has been traced back to your product, which is sold throughout the nation. Your CEO wants to know what you would advise to keep the situation from becoming a public relations disaster. What should you recommend?",,"I would recommend immediately issuing a public recall of the contaminated product and clearly communicating the issue to consumers with transparency and empathy. We should provide detailed information on how to identify the affected product, offer refunds or replacements, and advise customers to seek medical attention if needed. Additionally, we should work closely with health authorities and conduct a thorough investigation to prevent future incidents, while regularly updating the public on our corrective actions to rebuild trust.",1.0
gpt-4.1-mini,"If the volume of an object were to double, with no change in mass, its density would",,"If the volume of an object doubles while its mass remains the same, its density would be halved. This is because density is defined as mass divided by volume. Since the mass is constant and the volume increases, the overall density decreases proportionally.",1.0
gpt-4.1-mini,"Two weeks before an election, a local newspaper published an article implying that one of the mayoral candidates was a thief. The candidate subsequently lost the election and sued the newspaper for defamation. The newspaper defended on the grounds of truth. At trial, the candidate took the stand and testified that he was not a thief. Thereafter, the newspaper called a witness to testify that three years ago the candidate committed a larceny while employed at his former job. Upon objection by the candidate's attorney, the witness's testimony should be",,"The witness's testimony should be allowed as it is relevant to the newspaper's defense of truth in the defamation case. Truth is a complete defense to defamation, so evidence showing the candidate committed larceny in the past is admissible to support the newspaper's claim. The candidate's denial on the stand does not preclude the introduction of contradictory evidence. Therefore, the objection should be overruled.",1.0
gpt-4.1-mini,"Erich Fromm states that the society prevents you from realizing true nature to be loving, creative, and productive. Which of the responses to societal demands allow a person to realize that?",,"Erich Fromm argues that the response of ""being spontaneous and authentic"" allows a person to realize their true nature as loving, creative, and productive. By resisting conformity and societal pressures, individuals can express their genuine selves. This authentic self-expression enables personal growth and fulfillment beyond imposed demands.",1.0
gpt-4.1-mini," In Singer's understanding, the principle of the equality of human beings is",,"In Singer's understanding, the principle of the equality of human beings means that equal consideration should be given to the interests of all individuals, regardless of their characteristics. It does not imply that all people are identical or should be treated the same in every respect, but that their suffering and well-being deserve equal moral weight. This principle extends beyond humans to any being capable of suffering.",1.0
gpt-4.1-mini,For an autoregressive process to be considered stationary,,"For an autoregressive (AR) process to be considered stationary, the roots of its characteristic equation must lie outside the unit circle in the complex plane. This ensures that the process has a constant mean, variance, and autocovariance over time. In simpler terms, the parameters of the AR model must satisfy certain stability conditions so that the process does not exhibit explosive behavior.",1.0
gpt-4.1-mini,Depreciation of the dollar is most likely to,,"Depreciation of the dollar is most likely to make U.S. exports cheaper and more competitive abroad, boosting export volumes. It also tends to increase the cost of imports, leading to higher prices for imported goods. Overall, this can improve the trade balance but may contribute to inflation.",1.0
gpt-4.1-mini,"This question refers to the following information.
""In Northern India the existence of separate States at this period is usually little more than a question of words. A zamindar who paid revenue to the Mogul was clearly in a position of dependence, and if he wished to establish a claim to sovereignty, the first step was to refuse, or omit to pay revenue. Such an omission might, however, arise from various other causes, and it is probable that in Rajputana, Central India, and Chota Nagpur there were numerous chiefs and tribes occupying what constitutional lawyers would regard as an anomalous position, sometimes paying the stipulated revenue, sometimes in open rebellion, and sometimes enjoying practical independence because the Mogul authorities found it inconvenient to undertake active measures of coercion.""
W.H. Moreland, India at the Death of Akbar, 1920
Zamindars had an ability ""to establish a claim to sovereignty"" largely due to the Mughal Empire's policy of",,"Zamindars had the ability to establish a claim to sovereignty largely due to the Mughal Empire's policy of indirect rule through revenue collection. The Mughals allowed zamindars to maintain local control as long as they paid revenue, creating a dependent but semi-autonomous relationship. This system enabled zamindars to assert independence by withholding revenue, exploiting the empire's limited capacity for direct enforcement.",1.0
gpt-4.1-mini,"An engineer signed a two-year contract to serve as the chief safety engineer for a coal mine at a salary of $7,000 per month. The position required the engineer to work underground each workday. After one week on the job, the engineer became very ill. He requested testing of the mine air system, which revealed the presence of a chemical agent to which the engineer had a rare allergic reaction. The engineer promptly quit. The coal mine then hired a qualified replacement for the remainder of the engineer's contract at a salary of $7,500 per month. Assume that no statute or regulation applies. If the coal mine sues the engineer for breach of contract, is the coal mine likely to recover damages?",,"The coal mine is unlikely to recover damages because the engineer quit due to a health risk caused by the presence of a harmful chemical agent in the workplace, which was not disclosed or mitigated. This situation may be considered a constructive condition that made performance unsafe or impossible. The engineer’s illness and allergic reaction justify quitting, potentially excusing performance under contract law. Therefore, the coal mine’s claim for breach of contract is weak, especially since they mitigated damages by hiring a replacement.",1.0
gpt-4.1-mini," In satisfying Kant's Humanity formulation of the categorical imperative, we are obligated to adopt two very general goals: the goal of promoting the (morally permissible) ends of others and the goal of",,"The goal of respecting the autonomy and rationality of others. This means treating individuals as ends in themselves, not merely as means to an end, and recognizing their capacity to set and pursue their own goals. Together, these goals ensure that we uphold the inherent dignity and moral worth of every person.",1.0
gpt-4.1-mini,"When a perfectly competitive labor market is in equilibrium,",,"When a perfectly competitive labor market is in equilibrium, the quantity of labor supplied equals the quantity of labor demanded at the prevailing wage rate. Firms hire workers up to the point where the wage equals the marginal revenue product of labor. Workers are paid a wage that reflects their productivity, and there is no incentive for wages to change. This results in an efficient allocation of labor resources.",1.0
gpt-4.1-mini,Which of these people was not alive in the 20th century?,,Please provide the list of people you are referring to so I can identify who was not alive in the 20th century.,1.0
gpt-4.1-mini,"If all the chemical components found in a living cell were to beput together in the right proportion, the mixture would not functionas living matter. What characteristics would enable usto consider something living?",,"To consider something living, it must exhibit characteristics such as metabolism, growth, reproduction, response to stimuli, and homeostasis. Living matter is organized and capable of maintaining internal order through energy use. It also has the ability to adapt and evolve over time. Simply mixing chemical components without these dynamic processes does not constitute life.",1.0
gpt-4.1-mini,"In 1998, a farmer, advancing in age, realizes that he is no longer able to farm his 1,000 acres and therefore decides to sell some of the farmland in parcels of 250 acres. The president of a development company is interested in purchasing three of the four parcels. The president buys the three parcels from the farmer and begins formulating plans for constructing single-family dwelling units on the land. The original deed between the farmer and the development company contains a provision expressly binding ""upon all subsequent grantees, their heirs, and assigns,"" stipulating that any further subdivisions by any such persons shall be restricted to minimum two-acre lots to be used for single- family dwelling units only. The development company immediately subdivided two of the parcels into lots of three, four, and five acres, and began construction of homes thereon. The original deed restrictions were enumerated within the special warranty deeds and were given to the purchasers of the homes in the new development, called phase 1. Two years later, the president sold the remaining parcel, which had not been included in the phase 1 subdivision plan, to a contractor. The contractor, in turn, drafted a subdivision plan for the last 250-acre parcel, dividing it into one-acre lots. The contractor then commenced construction of single-family dwelling units in the new development, to be known as phase 2. There was no mention of the restriction for two-acre minimum lots in the deeds to the purchasers of the new homes in phase 2. Meanwhile, after the farmer's death, his estate isrequired to sell the remaining 250-acre parcel of his farmland. The buyer is an investor, who proposes to construct a two-level shopping center and parking lot on the property. The area surrounding phase 1 and phase 2 was rezoned for commercial and industrial uses in 2010. The investor's shopping center has grown to include 150 stores. Now, one of the lot owners in phase 1 contracts to sell his property to two physicians who plan to start a suburban medical practice. In an action by the homeowners in phase 1 to prevent such commercial use by the physicians, the court will most likely hold that",,"The court will likely enforce the original deed restriction limiting lots to single-family residential use with a minimum two-acre size in phase 1, preventing the physicians from using the property for a commercial medical practice. The restriction was expressly included in the deeds to phase 1 homeowners and runs with the land, binding subsequent owners. Although the surrounding area was rezoned for commercial use and phase 2 lots were subdivided differently, the restrictive covenant in phase 1 remains enforceable. Therefore, the court will probably grant the homeowners' injunction to stop the commercial use.",1.0
gpt-4.1-mini,"A man was prosecuted for assault and battery after he admitted striking a victim with a pool cue during a barroom argument. The man claimed that he acted in self-defense after he was attacked by the victim, who was drunk and belligerent. As his first defense witness, the man calls his neighbor to testify that the man is a good neighbor. The neighbor's testimony is",,"The neighbor's testimony that the man is a good neighbor is generally inadmissible to prove self-defense or the facts of the assault. Character evidence is not allowed to show conduct on a specific occasion unless the defendant first introduces evidence of the victim's violent character. Since the defense is self-defense, the focus should be on the victim's behavior, not the defendant's general character. Therefore, the neighbor's testimony is likely irrelevant and inadmissible.",1.0
gpt-4.1-mini,"In chick embryos, the extraembryonic membrane that provides nourishment to the fetus is the",,"In chick embryos, the extraembryonic membrane that provides nourishment to the fetus is the yolk sac. It surrounds the yolk and facilitates the transfer of nutrients from the yolk to the developing embryo. This membrane plays a crucial role in supporting embryonic growth before the chick can obtain nutrients independently.",1.0
gpt-4.1-mini,Suppose real GDP increases. We can conclude without a doubt that,,"If real GDP increases, we can conclude without a doubt that the total output of goods and services in the economy has grown, adjusted for inflation. This means the economy is producing more in real terms than before. However, it does not necessarily indicate changes in income distribution, employment, or overall well-being.",1.0
gpt-4.1-mini,"A riot broke out in a city, and many shops had been looted and some had been burned during the riots. Goods of all kinds were in piles or strewn about the sidewalk. During the riot, a defendant was walking along the street when he paused in front of an appliance store. He picked up a portable television set that was lying on the sidewalk and started to walk off quickly. A police officer who was standing in front of the shop rushed after the defendant and arrested him. The defendant, an indigent, was charged with grand larceny, a felony carrying the maximum penalty of seven months imprisonment and a S 1,000 fine. At his arraignment, the judge advised the defendant of his right to have counsel appointed for him. The defendant, however, told the judge that he wanted to represent himself and waive his right to a jury trial. The judge then questioned the defendant at length about his demands. The defendant indicated that he had no previous legal experience. He told the judge that the reason he didn't want a court-appointed attorney to represent him was because he didn't trust lawyers. The judge did not find the defendant's reasons for representing himself to be persuasive and appointed an attorney to represent him. Thereafter, an attorney was appointed by the court to represent the defendant. The attorney told the court that the defendant wanted a non-jury trial. However, at the prosecution's request, the court impaneled a jury. The defendant was subsequently convicted by the jury and sentenced to six months imprisonment. In addition, the defendant was ordered to reimburse the state $450 to cover the cost of his attorney. This reimbursement order was made pursuant to a relevant statute in effect at the time of the defendant's arrest. The defendant appeals both the conviction and the reimbursement order. The appellate court should",,"The appellate court should reverse the conviction because the defendant’s right to self-representation was violated when the judge forced counsel upon him despite a knowing and voluntary waiver. The court also erred by impaneling a jury over the defendant’s express request for a bench trial, violating his Sixth Amendment rights. However, the reimbursement order for attorney fees is likely valid if the statute authorizes such costs and the defendant was not indigent at the time of the appointment.",0.0
gpt-4.1-mini,A beam of monochromatic light entering a glass window pane from the air will experience a change in,,"A beam of monochromatic light entering a glass window pane from the air will experience a change in speed and wavelength due to the difference in refractive index between air and glass. This change causes the light to bend or refract at the interface. However, the frequency of the light remains constant.",1.0
gpt-4.1-mini,"______ are the obligations of workers towards their employer, based on individual contracts and wider employment laws.",,"Duties are the obligations of workers towards their employer, based on individual contracts and wider employment laws. These duties typically include performing assigned tasks, following company policies, and maintaining confidentiality. They ensure that employees fulfill their roles responsibly and legally within the workplace.",1.0
gpt-4.1-mini,"A man was at a party where he observed a female guest who had passed out and was unconscious and alone in a bedroom of the house. The man locked the door and quietly took the female's purse, emptied all of the money into his pockets, and removed the jewelry from her person. He was apprehended and charged with robbery. Can he be convicted of that crime?",,"Yes, the man can be convicted of robbery. Robbery involves taking property from a person by force or intimidation, but it can also include taking property from someone who is incapacitated or unable to consent, as in this case. Since the woman was unconscious and alone, the man’s actions of locking the door and taking her money and jewelry constitute theft by force or intimidation, meeting the elements of robbery.",0.0
gpt-4.1-mini,The resistance in the circuit of the moving coil of a dynamometer wattmeter should be,,"The resistance in the circuit of the moving coil of a dynamometer wattmeter should be very low. This is to ensure that the current flowing through the coil is not significantly reduced, allowing accurate measurement of power. Low resistance minimizes power loss and heating in the coil, improving the meter's sensitivity and accuracy.",1.0
gpt-4.1-mini,The pattern of inheritance shown by glucose-6-phosphate dehydrogenase (G6PD) deficiency is:,,"The pattern of inheritance for glucose-6-phosphate dehydrogenase (G6PD) deficiency is X-linked recessive. This means the gene causing the deficiency is located on the X chromosome. Males, having only one X chromosome, are more frequently affected, while females are typically carriers unless they have mutations on both X chromosomes.",1.0
gpt-4.1-mini,Crossover would most likely occur in which situation?,,"Crossover would most likely occur during meiosis, specifically in prophase I, when homologous chromosomes pair up and exchange genetic material. This process increases genetic diversity by creating new combinations of alleles. It typically happens in sexually reproducing organisms.",1.0
gpt-4.1-mini,What results would you expect if the macronucleus were removed from a paramecium?,,"If the macronucleus were removed from a paramecium, the cell would lose its ability to carry out essential metabolic and physiological functions because the macronucleus controls everyday cellular activities. The paramecium would eventually stop growing, feeding, and dividing, leading to its death. However, it might survive for a short time using existing resources before these functions cease.",1.0
gpt-4.1-mini,"In the absence of a provision to the contrary in the articles of incorporation, the directors of a corporation elected for a specified term",,"In the absence of a provision to the contrary in the articles of incorporation, directors elected for a specified term hold office until their successors are elected and qualified. This means they continue to serve beyond the expiration of their term until new directors take their place. This ensures continuity in the board's functioning.",1.0
gpt-4.1-mini,How does a facultative anaerobe differ from anobligatory anaerobe?,,"A facultative anaerobe can survive and grow in both the presence and absence of oxygen, using aerobic respiration when oxygen is available and switching to anaerobic respiration or fermentation when it is not. In contrast, an obligate anaerobe cannot tolerate oxygen and will only grow in environments devoid of oxygen. Thus, facultative anaerobes are more versatile in their metabolic capabilities compared to obligate anaerobes.",1.0
gpt-4.1-mini,"According to the SEC, members of an issuer’s audit committee may not",,"According to the SEC, members of an issuer’s audit committee may not accept any consulting, advisory, or other compensatory fees from the issuer, other than for their service on the audit committee. They also may not be affiliated persons of the issuer, ensuring their independence. This is to maintain objectivity and prevent conflicts of interest in overseeing the financial reporting process.",1.0
gpt-4.1-mini,"A department store had suffered a succession of thefts of merchandise over a period of months. From reports by employees and customers, the department store's manager concluded that the losses were due, wholly or in large part, to the depredations of a female shoplifter, aged 30 to 40 years, about 5 feet 5 inches in height, with red hair and green eyes, who usually wore a suit. This information was passed on to all of the employees of the department store. One day, a woman entered the store to purchase accessories. The woman was 5 feet 5 inches tall, 37 years old, red-haired and green-eyed, and dressed in a smartly tailored suit. She carried a large shopping bag. The manager noticed her as she picked up, examined, and put down a number of gloves and scarves. After a while, she looked about tentatively, and then started to walk out, swinging her bag. The manager intercepted her and, standing in front of her, politely asked the woman if she would accompany her to the store manager's office. When the woman asked for an explanation, the manager told her of the store's recent experience and the suspicion that the woman might be concealing pilfered merchandise in her bag. Flushing angrily, the woman replied, ""Very well,"" and followed her to the office. Once there, the manager began to question the woman quite intensively. After the questioning, the manager then asked the woman's permission to inspect the contents of her shopping bag. At first, the woman curtly refused and announced that she had had enough of this nonsense. When she rose to go, the manager told her, ""Listen, unless you let me look inside that bag, I'm going to call the police. "" The woman replied, ""Very well,"" and handed her the bag. The manager inspected the contents of the bag thoroughly but did not find any pilfered merchandise. She then gave the woman permission to leave. The total length of the woman's detention was 30 minutes. If the woman asserts a claim for false imprisonment against the department store, she will most likely",,"The woman’s claim for false imprisonment will likely fail because the manager had reasonable suspicion based on a detailed description of the suspected shoplifter and the woman matched that description closely. The manager’s detention was brief, conducted politely, and the woman consented to the bag inspection after initially refusing. The threat to call the police was a lawful means to secure cooperation, not an unlawful restraint. Therefore, the detention was justified and not unlawful imprisonment.",1.0
gpt-4.1-mini,"A student lent his classmate his car to attend a concert at a theater. Before going to the theater, the classmate drove to a dealer's home to buy some marijuana. The dealer lived approximately two miles from the theater. After picking up the marijuana, the classmate then drove to the concert. As he was driving to the concert, the classmate smoked two marijuana cigarettes so that he could be ""high"" for the show. While the car was parked outside the theater, through no fault of the classmate, it was struck by another car and damaged. Repairs will cost $750. The driver of the vehicle that struck the student's car fled the scene and cannot be identified. If the student asserts a claim against the classmate for the damage to the student's car, the plaintiff will recover",,"The student will likely recover the $750 for the damage to the car from the classmate because the classmate was driving with the student's permission, making him liable for any damage caused while in possession of the car. The classmate's illegal activity (buying and smoking marijuana) does not negate his responsibility for the car's damage. Since the other driver fled and is unidentified, the classmate remains the responsible party for the vehicle while it was in his control.",0.0
gpt-4.1-mini,The morality that Gauthier describes as facing a foundational crisis essentially involves:,,The morality Gauthier describes as facing a foundational crisis involves traditional moral theories based on intrinsic values or duties. He critiques these for lacking a rational foundation grounded in individual self-interest and mutual advantage. Gauthier proposes a contractarian approach where moral norms arise from rational agreements among self-interested agents. This shifts morality from absolute principles to cooperative strategies ensuring mutual benefit.,1.0
gpt-4.1-mini,After World War II there was much speculation about the personalities of those who had committed atrocities. What do the findings of Milgram's studies imply about the personalities of Nazi war criminals?,,"Milgram's studies imply that the personalities of Nazi war criminals may not have been inherently sadistic or evil, but rather that ordinary people can commit atrocities when placed in situations with authoritative pressure. The findings suggest that obedience to authority can lead individuals to act against their moral beliefs. This challenges the idea that only certain ""monstrous"" personalities are capable of such behavior.",1.0
gpt-4.1-mini,"A scientist used his car to transport a large quantity of highly flammable petroleum derivatives that he needed for his scientific research. The petroleum derivatives were sold in ordinary glass gallon jugs. Shortly after putting the jugs in the back of his car, the scientist was driving along a city street. He was thinking about a difficult scientific question and not paying attention to his driving. As a result, he lost control of the car and drove up onto the sidewalk. The car flipped over. The glass jugs in the back of the car were broken, and the chemicals in them spilled out onto the sidewalk. Moments later, a doctor who witnessed the accident came running over to render medical assistance. As he approached the overturned car, however, the doctor slipped on the petroleum derivatives that had spilled onto the sidewalk. The doctor fell and fractured his ankle. If the doctor asserts a claim against the scientist based on strict liability, will the doctor prevail?",,"The doctor is unlikely to prevail on a strict liability claim against the scientist because strict liability typically applies to inherently dangerous activities or abnormally dangerous conditions, not ordinary negligence or accidents. Transporting petroleum derivatives may be considered hazardous, but the scientist was not engaged in an ultrahazardous activity per se, and the accident resulted from his inattentive driving, which is generally addressed under negligence. Additionally, strict liability requires that the harm be caused by the dangerous condition itself, and the doctor's injury resulted from slipping on the spilled chemicals, which may be seen as a consequence of the accident rather than the inherent danger of the chemicals. Therefore, the doctor would more likely need to pursue a negligence claim rather than strict liability.",1.0
gpt-4.1-mini,How long has the average United States citizen spent as president?,,"The average United States citizen has spent no time as president. Only individuals elected or appointed to the office serve as president, and the general population does not hold this position. Therefore, the average time a U.S. citizen has spent as president is zero.",1.0
gpt-4.1-mini,As the Japanese economy expands in what ways do U.S. net exports the values of the dollar and the yen change? U.S. NET EXPORTS     VALUE OF DOLLAR     VALUE OF YEN,,"As the Japanese economy expands, U.S. net exports to Japan typically increase because of higher demand for U.S. goods. This increased demand for U.S. products tends to raise the value of the dollar relative to the yen. Consequently, the value of the yen may depreciate or weaken against the dollar.",1.0
gpt-4.1-mini,Describe the various land biomes that are usually encounteredby a traveler going from the equator to the arcticpolar ice cap.,,"A traveler moving from the equator to the Arctic polar ice cap would typically pass through several land biomes. Starting at the equator, they would encounter tropical rainforests, characterized by dense, diverse vegetation and high rainfall. Moving further north, they would enter temperate forests with deciduous trees, followed by boreal forests or taiga, dominated by coniferous trees. Closer to the Arctic, tundra appears, featuring low shrubs, mosses, and permafrost, before reaching the polar ice cap, which is covered by ice and has minimal vegetation.",1.0
gpt-4.1-mini,What is an experimental control? Why is it important tohave experimentalcontrol?,,An experimental control is a standard or baseline condition in an experiment that is not exposed to the experimental treatment or variable. It is important because it allows researchers to compare results and determine if the changes observed are due to the experimental variable rather than other factors. Having a control helps ensure the validity and reliability of the experiment's conclusions.,1.0
gpt-4.1-mini,"When a wave moves from shallow water to deep water, the",,"When a wave moves from shallow water to deep water, its speed increases. The wavelength also becomes longer, while the wave height typically decreases. The wave energy spreads out more in deep water, causing these changes.",1.0
gpt-4.1-mini,Marginal cost always intersects average variable cost at,,"Marginal cost always intersects average variable cost at its minimum point. This is because when marginal cost is below average variable cost, it pulls the average down, and when it is above, it pushes the average up. Therefore, the intersection marks the lowest point of the average variable cost curve.",1.0
gpt-4.1-mini,Berkowitz (1971) revised the original frustration-aggression hypothesis by proposing that frustration leads to aggression when:,,"Berkowitz (1971) revised the original frustration-aggression hypothesis by proposing that frustration leads to aggression only when it generates negative emotions, such as anger. He emphasized that frustration creates an internal state of readiness for aggression, but aggression occurs if there are aggressive cues present in the environment. Thus, frustration alone does not always result in aggression; the presence of anger and situational triggers are crucial.",1.0
